217,293
67,293
126,176
80,109
92,109
119,176
42,47
261,271
81,118
137,161
182,189
177,301
118,127
147,212
177,218
146,218
48,65
58,60
159,255
65,112
218,235
161,301
182,203
126,152
162,299
99,161
112,202
118,249
47,152
183,261
167,230
167,261
182,305
167,248
150,301
125,299
221,243
67,299
161,179
47,203
150,230
172,258
176,201
150,174
150,248
144,197
80,118
102,107
206,261
72,162
47,65
100,137
232,301
154,171
203,263
219,301
152,157
50,55
54,59
118,144
179,218
217,321
276,288
133,258
182,261
261,286
174,321
131,176
152,189
221,321
144,245
135,139
256,299
147,202
169,246
109,301
169,183
168,261
144,168
125,221
174,261
169,261
67,128
201,251
298,300
47,246
62,144
109,299
225,296
197,261
248,331
91,95
92,182
109,219
102,120
313,326
10,12
284,293
72,118
253,263
91,92
256,261
109,146
101,146
201,261
118,198
162,255
147,310
144,250
230,243
255,272
101,162
112,174
182,250
45,67
296,311
142,229
164,182
162,212
167,293
260,273
40,62
230,260
315,317
166,274
47,60
65,293
108,116
166,232
130,258
158,171
123,217
8,34
200,213
112,131
57,71
169,201
182,313
62,67
239,262
182,201
189,256
95,131
140,166
176,202
158,161
8,24
94,147
230,259
166,213
230,306
177,263
47,311
212,261
109,118
192,222
12,13
106,166
169,213
172,232
118,306
169,219
65,246
112,123
47,67
17,20
150,321
111,152
152,297
25,26
225,261
174,284
217,221
82,106
131,146
146,306
67,246
67,90
162,273
219,263
45,201
145,182
255,313
162,221
159,219
217,222
1,4
65,66
220,261
94,159
109,230
45,83
127,152
183,248
176,263
118,311
114,118
78,118
146,179
176,299
161,167
109,310
39,47
8,248
267,281
230,252
201,255
45,63
67,176
73,118
219,299
109,147
